PEAK_NUM,FRACHRSTART,FRAC_HRS_SINCE_JAN1,CH4,WKT,LON,LAT,CH4_BASELINE,PEAK_DIST_M,PEAK_CH4
CFADS2280_20131126_7908.405379,7908.405379,7908.406075,4.5805621533,POINT(-105.02281472 39.64218798),-105.02281472,39.64218798,2.3835510361,17.0128733676,25.6466912436
CFADS2280_20131126_7908.405379,7908.405379,7908.406226,3.994718703,POINT(-105.02279251 39.642172748),-105.02279251,39.642172748,2.43668357223,19.562354963,29.6188731345
CFADS2280_20131126_7908.405379,7908.405379,7908.406367,3.4426736486,POINT(-105.02277794 39.642152706),-105.02277794,39.642152706,2.46713386473,22.11922523,32.1132018022
CFADS2280_20131126_7908.405379,7908.405379,7908.406504,3.1256138379,POINT(-105.02276917 39.642128024),-105.02276917,39.642128024,2.483608169,24.9678143275,33.9420121511
CFADS2280_20131126_7908.405379,7908.405379,7908.406639,2.9077261359,POINT(-105.02276401 39.642098982),-105.02276401,39.642098982,2.49417185762,28.2308850828,35.2914690223
CFADS2280_20131126_7908.405379,7908.405379,7908.406776,2.7191656604,POINT(-105.02276237 39.64206528),-105.02276237,39.64206528,2.50148501189,31.9852213764,36.1087153815
CFADS2280_20131126_7908.405379,7908.405379,7908.406915,2.5482823008,POINT(-105.0227621 39.642028333),-105.0227621,39.642028333,2.50649195523,36.0982228424,36.2805991341
CFADS2280_20131126_7908.426882,7908.426882,7908.426882,2.676745358,POINT(-105.02172285 39.641846195),-105.02172285,39.641846195,2.60504166638,0.0,0.0
CFADS2280_20131126_7908.426882,7908.426882,7908.42702,2.7681683408,POINT(-105.02172294 39.641803952),-105.02172294,39.641803952,2.60760470186,4.70249286463,0.755049366452
CFADS2280_20131126_7908.426882,7908.426882,7908.427157,2.8130908516,POINT(-105.02172293 39.641761782),-105.02172293,39.641761782,2.61103781464,9.39685312515,1.70355911369
CFADS2280_20131126_7908.426882,7908.426882,7908.427293,2.8153721008,POINT(-105.0217226 39.641719233),-105.0217226,39.641719233,2.61489228684,14.1334880225,2.6531587967
CFADS2280_20131126_7908.426882,7908.426882,7908.427435,2.7934927554,POINT(-105.02172241 39.641674857),-105.02172241,39.641674857,2.61877802551,19.0734467551,3.51624235233
CFADS2280_20131126_7908.426882,7908.426882,7908.427576,2.7728367609,POINT(-105.02172275 39.641630234),-105.02172275,39.641630234,2.62247257069,24.0409601548,4.26317848203
CFADS2280_20131126_7908.426882,7908.426882,7908.42771,2.765933771,POINT(-105.02172321 39.641588006),-105.02172321,39.641588006,2.62597569447,28.7419422739,4.92111889721
CFADS2280_20131126_7908.426882,7908.426882,7908.427845,2.7718810821,POINT(-105.02172427 39.641544582),-105.02172427,39.641544582,2.62940188347,33.5767515469,5.60997864797
CFADS2280_20131126_7908.426882,7908.426882,7908.427981,2.7777232994,POINT(-105.0217254 39.641500743),-105.0217254,39.641500743,2.63285834566,38.4578658915,6.31708105168
CFADS2280_20131126_7908.426882,7908.426882,7908.428116,2.7730558223,POINT(-105.02172688 39.641455696),-105.02172688,39.641455696,2.6363048,43.4740980417,7.00305592631
CFADS2280_20131126_7908.426882,7908.426882,7908.428256,2.7380795815,POINT(-105.0217284 39.641409128),-105.0217284,39.641409128,2.63961944893,48.6596803926,7.51362905202
CFADS2280_20131126_7908.426882,7908.426882,7908.428396,2.6630678475,POINT(-105.02172983 39.64136234),-105.02172983,39.64136234,2.64256432749,53.8695581929,7.62044988574
CFADS2280_20131126_7908.428945,7908.428945,7908.428945,2.6717953252,POINT(-105.02173595 39.641176327),-105.02173595,39.641176327,2.65135431195,0.0,0.0
CFADS2280_20131126_7908.428945,7908.428945,7908.429081,2.6729656486,POINT(-105.0217375 39.641129892),-105.0217375,39.641129892,2.65414514514,5.17084694717,0.0973179428673
CFADS2280_20131126_7908.4299,7908.4299,7908.4299,2.7500208023,POINT(-105.02174596 39.640856174),-105.02174596,39.640856174,2.66683573328,0.0,0.0
CFADS2280_20131126_7908.4299,7908.4299,7908.430043,2.9262600832,POINT(-105.02174617 39.640809508),-105.02174617,39.640809508,2.67014439052,5.1948856446,1.33049173527
CFADS2280_20131126_7908.4299,7908.4299,7908.430183,3.0682166934,POINT(-105.02174633 39.640763909),-105.02174633,39.640763909,2.67523746927,10.2709802943,3.3252914723
CFADS2280_20131126_7908.4299,7908.4299,7908.43032,3.1391687055,POINT(-105.02174609 39.640718864),-105.02174609,39.640718864,2.68200034912,15.285427395,5.61773801151
CFADS2280_20131126_7908.4299,7908.4299,7908.430463,3.1502775113,POINT(-105.02174584 39.640671902),-105.02174584,39.640671902,2.68964628911,20.513276465,8.02584851801
CFADS2280_20131126_7908.4299,7908.4299,7908.430606,3.1687440276,POINT(-105.02174601 39.64062478),-105.02174601,39.64062478,2.69739125917,25.7589130352,10.4983938376
CFADS2280_20131126_7908.4299,7908.4299,7908.43075,3.1993269481,POINT(-105.02174632 39.640577555),-105.02174632,39.640577555,2.70532695439,31.0160624779,13.0954256292
CFADS2280_20131126_7908.4299,7908.4299,7908.430886,3.1984072984,POINT(-105.02174804 39.640533618),-105.02174804,39.640533618,2.7136077279,35.9093468124,15.467687773
CFADS2280_20131126_7908.4299,7908.4299,7908.431022,3.1487648083,POINT(-105.02175003 39.640489925),-105.02175003,39.640489925,2.72179362226,40.776237785,17.5457099839
CFADS2280_20131126_7908.4299,7908.4299,7908.431162,3.0733091854,POINT(-105.02175831 39.640446218),-105.02175831,39.640446218,2.72922772233,45.6931972977,19.2375446069
CFADS2280_20131126_7908.4299,7908.4299,7908.431297,3.0110903102,POINT(-105.02176711 39.640404145),-105.02176711,39.640404145,2.73562045401,50.4371220808,20.5443528846
CFADS2280_20131126_7908.4299,7908.4299,7908.431433,2.9500554577,POINT(-105.02178798 39.640365758),-105.02178798,39.640365758,2.74121613891,55.0697507369,21.5118278974
CFADS2280_20131126_7908.4299,7908.4299,7908.431571,2.8941684222,POINT(-105.02180956 39.64032689),-105.02180956,39.64032689,2.74612870232,59.7754089708,22.2084522242
CFADS2280_20131126_7908.4299,7908.4299,7908.431712,2.8565425125,POINT(-105.02184562 39.640289224),-105.02184562,39.640289224,2.75048832716,64.9846798543,22.760917204
CFADS2280_20131126_7908.4299,7908.4299,7908.431851,2.8278274191,POINT(-105.02188149 39.640252121),-105.02188149,39.640252121,2.7544970521,70.133897033,23.1385111895
CFADS2280_20131126_7908.4299,7908.4299,7908.431985,2.8041348042,POINT(-105.02192293 39.640215966),-105.02192293,39.640215966,2.75822682867,75.50215901,23.3849572289
CFADS2280_20131126_7908.4299,7908.4299,7908.432126,2.7770895567,POINT(-105.02196677 39.640177777),-105.02196677,39.640177777,2.76172460547,81.1763264263,23.4721405346
CFADS2280_20131126_7908.432396,7908.432396,7908.432396,2.770450709,POINT(-105.02205511 39.64010443),-105.02205511,39.64010443,2.76814619515,0.0,0.0
CFADS2280_20131126_7908.432396,7908.432396,7908.432533,2.7816865302,POINT(-105.02210074 39.640065512),-105.02210074,39.640065512,2.77136783606,5.83692373692,0.0602294307735
CFADS2280_20131126_7908.432396,7908.432396,7908.432674,2.7855273938,POINT(-105.02214763 39.640025454),-105.02214763,39.640025454,2.77466809968,11.8404272191,0.12542324083
CFADS2280_20131126_7908.432396,7908.432396,7908.432819,2.7796176025,POINT(-105.02219552 39.639983394),-105.02219552,39.639983394,2.77797947905,18.0674522367,0.135623876521
CFADS2280_20131126_7908.433098,7908.433098,7908.433098,2.7915928756,POINT(-105.02228696 39.63990323),-105.02228696,39.63990323,2.78443035089,0.0,0.0
CFADS2280_20131126_7908.433098,7908.433098,7908.433246,2.8356307873,POINT(-105.02233561 39.639860744),-105.02233561,39.639860744,2.78777041715,6.30566358498,0.301791393217
CFADS2280_20131126_7908.433098,7908.433098,7908.433381,2.8870088643,POINT(-105.02237902 39.639822833),-105.02237902,39.639822833,2.79148037412,11.9322481274,0.83929051944
CFADS2280_20131126_7908.433098,7908.433098,7908.433517,2.9198533392,POINT(-105.02242287 39.639784547),-105.02242287,39.639784547,2.79563250025,17.6150912681,1.545218062
CFADS2280_20131126_7908.433098,7908.433098,7908.433656,2.915213859,POINT(-105.02246787 39.639746797),-105.02246787,39.639746797,2.80006584589,23.3195231225,2.20207205597
CFADS2280_20131126_7908.433098,7908.433098,7908.433797,2.882938951,POINT(-105.0225136 39.639708464),-105.0225136,39.639708464,2.80442830218,29.1140853399,2.65700689529
CFADS2280_20131126_7908.433098,7908.433098,7908.433933,2.8466278547,POINT(-105.02255759 39.639672426),-105.02255759,39.639672426,2.80846904462,34.6199588428,2.86710447661
CFADS2280_20131126_7908.433098,7908.433098,7908.434066,2.8157432174,POINT(-105.02260113 39.639636758),-105.02260113,39.639636758,2.81216554021,40.0694016369,2.88660082377
CFADS2280_20131126_7908.438594,7908.438594,7908.438594,2.8730017714,POINT(-105.02385903 39.639240649),-105.02385903,39.639240649,2.86551846355,0.0,0.0
CFADS2280_20131126_7908.438594,7908.438594,7908.438734,2.8944439831,POINT(-105.02392805 39.639232737),-105.02392805,39.639232737,2.86552087425,5.98192500127,0.17301586797
CFADS2280_20131126_7908.438594,7908.438594,7908.438874,2.8748858193,POINT(-105.02399677 39.639225423),-105.02399677,39.639225423,2.85875214238,11.9289357578,0.268963018141
CFADS2280_20131126_7908.439282,7908.439282,7908.439282,2.7783799882,POINT(-105.02420082 39.639207065),-105.02420082,39.639207065,2.76669573588,0.0,0.0
CFADS2280_20131126_7908.439282,7908.439282,7908.439422,2.7474041324,POINT(-105.02427242 39.639202543),-105.02427242,39.639202543,2.74619192906,6.15850952881,0.007465365812
CFADS2280_20131126_7908.452525,7908.452525,7908.452525,2.8189209248,POINT(-105.02545447 39.635573365),-105.02545447,39.635573365,2.79638914133,0.0,0.0
CFADS2280_20131126_7908.452525,7908.452525,7908.452663,2.8266884341,POINT(-105.02545404 39.635502258),-105.02545404,39.635502258,2.79853900087,7.91570996694,0.222822749165
CFADS2280_20131126_7908.453488,7908.453488,7908.453488,2.891136847,POINT(-105.02544886 39.635071673),-105.02544886,39.635071673,2.80733749243,0.0,0.0
CFADS2280_20131126_7908.453488,7908.453488,7908.453628,2.9447439087,POINT(-105.02544848 39.6349979),-105.02544848,39.6349979,2.80975498559,8.21246759714,1.10859215698
CFADS2280_20131126_7908.453488,7908.453488,7908.453768,2.9076331788,POINT(-105.02544806 39.63492398),-105.02544806,39.63492398,2.81267354412,16.4413133819,1.89000034654
CFADS2280_20131126_7908.779435,7908.779435,7908.779435,2.0938758452,POINT(-105.0289838 39.640872356),-105.0289838,39.640872356,2.08969837177,0.0,0.0
CFADS2280_20131126_7908.779435,7908.779435,7908.779568,2.1862632177,POINT(-105.02898396 39.640841096),-105.02898396,39.640841096,2.09055039707,3.47988710362,0.333069810153
CFADS2280_20131126_7908.779435,7908.779435,7908.779699,2.2033091038,POINT(-105.02898439 39.640811544),-105.02898439,39.640811544,2.09182245172,6.76981929193,0.699853335381
CFADS2280_20131126_7908.779435,7908.779435,7908.779832,2.1413465045,POINT(-105.02898495 39.640781846),-105.02898495,39.640781846,2.09317339607,10.0761461935,0.859129379714
CFADS2280_20131126_7908.821955,7908.821955,7908.821955,2.1269953423,POINT(-105.02546181 39.638650039),-105.02546181,39.638650039,2.08639009026,0.0,0.0
CFADS2280_20131126_7908.821955,7908.821955,7908.822092,2.1526628527,POINT(-105.0254623 39.638570501),-105.0254623,39.638570501,2.08746513273,8.85426184643,0.57727768444
CFADS2280_20131126_7908.821955,7908.821955,7908.822226,2.150656327,POINT(-105.02546286 39.638493029),-105.02546286,39.638493029,2.088654745,17.4785707513,1.11199848019
CFADS2280_20131126_7908.821955,7908.821955,7908.822369,2.1216262714,POINT(-105.02546346 39.638410458),-105.02546346,39.638410458,2.08983407298,26.6705101247,1.4042304406
CFADS2280_20131126_7908.827039,7908.827039,7908.827039,2.1324404297,POINT(-105.02548386 39.635768525),-105.02548386,39.635768525,2.10491398879,0.0,0.0
CFADS2280_20131126_7908.827039,7908.827039,7908.827179,2.2005761649,POINT(-105.02548589 39.635687243),-105.02548589,39.635687243,2.10601328965,9.04997756211,0.855791899217
CFADS2280_20131126_7908.827039,7908.827039,7908.827318,2.2765048241,POINT(-105.02548806 39.635606087),-105.02548806,39.635606087,2.10742691324,18.0861705439,2.38361253075
CFADS2280_20131126_7908.827039,7908.827039,7908.827455,2.3513881008,POINT(-105.02549001 39.635526892),-105.02549001,39.635526892,2.10918956001,26.9037348795,4.51921374619
CFADS2280_20131126_7908.827039,7908.827039,7908.827592,2.4164432416,POINT(-105.02549182 39.635447519),-105.02549182,39.635447519,2.11129578277,35.7408917159,7.21584969812
CFADS2280_20131126_7908.827039,7908.827039,7908.827726,2.4759690163,POINT(-105.02549317 39.635369679),-105.02549317,39.635369679,2.11370331124,44.4068055988,10.3552131009
CFADS2280_20131126_7908.827039,7908.827039,7908.827862,2.5283855208,POINT(-105.02549415 39.635290952),-105.02549415,39.635290952,2.11638624541,53.1710900635,13.9660919496
CFADS2280_20131126_7908.827039,7908.827039,7908.828,2.577042966,POINT(-105.02549491 39.635210941),-105.02549491,39.635210941,2.11930795532,62.0781448874,18.0431627846
CFADS2280_20131126_7908.827039,7908.827039,7908.828141,2.6559247123,POINT(-105.02549541 39.635129468),-105.02549541,39.635129468,2.12245534645,71.147812394,22.8815525578
CFADS2280_20131126_7908.827039,7908.827039,7908.828279,2.7756376667,POINT(-105.02549567 39.635048517),-105.02549567,39.635048517,2.12596654685,80.1592971859,28.736053974
CFADS2280_20131126_7908.827039,7908.827039,7908.828417,2.8937459305,POINT(-105.02549567 39.634968242),-105.02549567,39.634968242,2.13002637774,89.0955021586,35.5608084392
CFADS2280_20131126_7908.827039,7908.827039,7908.828559,2.9700352897,POINT(-105.02549554 39.634884126),-105.02549554,39.634884126,2.13462631333,98.4592934991,43.3834037778
CFADS2280_20131126_7908.827039,7908.827039,7908.828702,2.9842557396,POINT(-105.02549528 39.634799059),-105.02549528,39.634799059,2.13957570194,107.928969666,51.3822501989
CFADS2280_20131126_7908.827039,7908.827039,7908.828842,2.9542063105,POINT(-105.02549508 39.634714852),-105.02549508,39.634714852,2.14458961171,117.302900166,58.9715408654
CFADS2280_20131126_7908.827039,7908.827039,7908.828981,2.8927799253,POINT(-105.02549491 39.634630767),-105.02549491,39.634630767,2.14946218155,126.663245304,65.9292514941
CFADS2280_20131126_7908.827039,7908.827039,7908.829119,2.8169565971,POINT(-105.02549483 39.634546952),-105.02549483,39.634546952,2.15404542717,135.993525243,72.1143982841
CFADS2280_20131126_7908.827039,7908.827039,7908.829257,2.7510640601,POINT(-105.02549483 39.634463132),-105.02549483,39.634463132,2.15827218247,145.324359261,77.6456409015
CFADS2280_20131126_7908.827039,7908.827039,7908.829394,2.6931637995,POINT(-105.0254953 39.634379224),-105.0254953,39.634379224,2.16809359713,154.665076339,82.5501731078
CFADS2280_20131126_7908.827039,7908.827039,7908.829538,2.6142558913,POINT(-105.02549625 39.634291332),-105.02549625,39.634291332,2.17671596732,164.449543961,86.8312683275
CFADS2280_20131126_7908.827039,7908.827039,7908.829677,2.5051227797,POINT(-105.02549768 39.6342053),-105.02549768,39.6342053,2.18376919166,174.027402234,89.9091474491
CFADS2280_20131126_7908.827039,7908.827039,7908.829815,2.4137121879,POINT(-105.0254995 39.634120655),-105.0254995,39.634120655,2.1890151783,183.451366943,92.0266841379
CFADS2280_20131126_7908.827039,7908.827039,7908.829954,2.3704124797,POINT(-105.02550115 39.634035211),-105.02550115,39.634035211,2.19296810134,192.964036291,93.7146538368
CFADS2280_20131126_7908.827039,7908.827039,7908.83009,2.37621437,POINT(-105.02550262 39.633952),-105.02550262,39.633952,2.19636398963,202.227933746,95.3807693178
CFADS2280_20131126_7908.827039,7908.827039,7908.830225,2.3949902619,POINT(-105.02550404 39.633869834),-105.02550404,39.633869834,2.19979951988,211.375454758,97.1662807318
CFADS2280_20131126_7908.827039,7908.827039,7908.830367,2.3930606224,POINT(-105.02550549 39.633784327),-105.02550549,39.633784327,2.20342872907,220.894897146,98.9714706154
CFADS2280_20131126_7908.827039,7908.827039,7908.830503,2.3711492488,POINT(-105.025507 39.633703414),-105.025507,39.633703414,2.20700638038,229.903054451,100.450095395
CFADS2280_20131126_7908.827039,7908.827039,7908.830639,2.3224820447,POINT(-105.02550863 39.633623053),-105.02550863,39.633623053,2.21029872461,238.849924337,101.453784963
CFADS2280_20131126_7908.827039,7908.827039,7908.830779,2.2613782013,POINT(-105.0255095 39.633540931),-105.0255095,39.633540931,2.21303629137,247.992041431,101.895732364
CFADS2280_20131126_7908.900516,7908.900516,7908.900516,2.0984972696,POINT(-105.02532524 39.629717774),-105.02532524,39.629717774,2.08996483822,0.0,0.0
CFADS2280_20131126_7908.900516,7908.900516,7908.900655,2.1094702897,POINT(-105.02532434 39.629795778),-105.02532434,39.629795778,2.09096327663,8.68374031768,0.160710095593
CFADS2280_20131126_7908.900516,7908.900516,7908.900793,2.1187360311,POINT(-105.02532292 39.629874349),-105.02532292,39.629874349,2.09201759025,17.4311034496,0.394425999994
CFADS2280_20131126_7908.900516,7908.900516,7908.900934,2.1205044866,POINT(-105.02532114 39.629955047),-105.02532114,39.629955047,2.09311299065,26.4156929434,0.640527346735
CFADS2280_20131126_7908.900516,7908.900516,7908.901071,2.1110799675,POINT(-105.02531978 39.630033417),-105.02531978,39.630033417,2.09421714774,35.1406126806,0.787654095666
CFADS2280_20131126_7908.906873,7908.906873,7908.906873,2.1486722272,POINT(-105.02400267 39.631439677),-105.02400267,39.631439677,2.11935622178,0.0,0.0
CFADS2280_20131126_7908.906873,7908.906873,7908.907015,2.219748699,POINT(-105.0239279 39.631437973),-105.0239279,39.631437973,2.1205719923,6.41317523111,0.636037598881
CFADS2280_20131126_7908.906873,7908.906873,7908.907154,2.2601509678,POINT(-105.02385504 39.631436445),-105.02385504,39.631436445,2.12210993361,12.6621072161,1.49864663268
CFADS2280_20131126_7908.906873,7908.906873,7908.907299,2.2733028286,POINT(-105.02377944 39.631435053),-105.02377944,39.631435053,2.12382892282,19.145488493,2.4677429548
CFADS2280_20131126_7908.906873,7908.906873,7908.907436,2.272314484,POINT(-105.02370755 39.631433813),-105.02370755,39.631433813,2.12560316358,25.3104883178,3.37221821946
CFADS2280_20131126_7908.906873,7908.906873,7908.907579,2.2669010215,POINT(-105.02363199 39.631432614),-105.02363199,39.631432614,2.12736853004,31.78996325,4.27631550012
CFADS2280_20131126_7908.906873,7908.906873,7908.907721,2.266394216,POINT(-105.02355567 39.631431417),-105.02355567,39.631431417,2.12910796472,38.3345783035,5.17480116688
CFADS2280_20131126_7908.906873,7908.906873,7908.907862,2.2747063816,POINT(-105.02347928 39.631430234),-105.02347928,39.631430234,2.13084480902,44.8851621244,6.11717845666
CFADS2280_20131126_7908.906873,7908.906873,7908.907998,2.2822683759,POINT(-105.02340534 39.631428799),-105.02340534,39.631428799,2.13261823751,51.2263850292,7.06614334194
CFADS2280_20131126_7908.906873,7908.906873,7908.908131,2.2748992401,POINT(-105.02333325 39.631427122),-105.02333325,39.631427122,2.13442791354,57.4098055347,7.93473662301
CFADS2280_20131126_7908.906873,7908.906873,7908.908267,2.2461284069,POINT(-105.02326028 39.631425271),-105.02326028,39.631425271,2.13620833297,63.6692462948,8.62277481411
CFADS2280_20131126_7908.906873,7908.906873,7908.908405,2.2023790721,POINT(-105.0231867 39.631423204),-105.0231867,39.631423204,2.13785880656,69.9817879226,9.03006167614
CFADS2280_20131126_7908.906873,7908.906873,7908.908544,2.1556660005,POINT(-105.02311292 39.631421117),-105.02311292,39.631421117,2.13931350067,76.3115466071,9.13356905394
CFADS2280_20131126_7908.910323,7908.910323,7908.910323,2.1684748395,POINT(-105.02236168 39.631366115),-105.02236168,39.631366115,2.15228135041,0.0,0.0
CFADS2280_20131126_7908.910323,7908.910323,7908.910458,2.1772363315,POINT(-105.02234027 39.631346771),-105.02234027,39.631346771,2.15356419379,2.82955106085,0.066981522376
CFADS2280_20131126_7908.910323,7908.910323,7908.910595,2.1828146112,POINT(-105.02233043 39.631320203),-105.02233043,39.631320203,2.15489368772,5.90506642858,0.152852751628
CFADS2280_20131126_7908.910323,7908.910323,7908.910732,2.1869744869,POINT(-105.02232317 39.631292198),-105.02232317,39.631292198,2.15625445806,9.08410971131,0.250513052967
CFADS2280_20131126_7908.910323,7908.910323,7908.91087,2.1898474898,POINT(-105.02232779 39.631258456),-105.02232779,39.631258456,2.15763706239,12.8610925302,0.372171283893
CFADS2280_20131126_7908.910323,7908.910323,7908.911006,2.1911987145,POINT(-105.02233295 39.631223904),-105.02233295,39.631223904,2.15903416396,16.732775318,0.496702220611
CFADS2280_20131126_7908.910323,7908.910323,7908.911145,2.1907760579,POINT(-105.02234125 39.6311834),-105.02234125,39.6311834,2.16043909668,21.2974837983,0.635181604762
CFADS2280_20131126_7908.910323,7908.910323,7908.911287,2.1829566546,POINT(-105.02234982 39.631140616),-105.02234982,39.631140616,2.16184587473,26.1165362733,0.736915560745
CFADS2280_20131126_7908.910323,7908.910323,7908.911431,2.1694094341,POINT(-105.02235842 39.631092972),-105.02235842,39.631092972,2.16321842033,31.471267237,0.770066773893
CFADS2280_20131126_7908.912814,7908.912814,7908.912814,2.1915422436,POINT(-105.02244805 39.63058464),-105.02244805,39.63058464,2.17525629435,0.0,0.0
CFADS2280_20131126_7908.912814,7908.912814,7908.912952,2.2342338034,POINT(-105.02245762 39.630531271),-105.02245762,39.630531271,2.17666636212,5.99742128196,0.345256197488
CFADS2280_20131126_7908.912814,7908.912814,7908.913094,2.2830305642,POINT(-105.02246791 39.630476616),-105.02246791,39.630476616,2.17827576873,12.1452396103,0.989269649073
CFADS2280_20131126_7908.912814,7908.912814,7908.913235,2.3211566947,POINT(-105.02247817 39.630422233),-105.02247817,39.630422233,2.18010621937,18.262723579,1.85214367071
CFADS2280_20131126_7908.912814,7908.912814,7908.91337,2.3382132606,POINT(-105.02248807 39.630370287),-105.02248807,39.630370287,2.18211271547,24.1073082846,2.76448652931
CFADS2280_20131126_7908.912814,7908.912814,7908.913511,2.3465188986,POINT(-105.02249824 39.630316747),-105.02249824,39.630316747,2.1841962945,30.1308183099,3.74223836245
CFADS2280_20131126_7908.912814,7908.912814,7908.913648,2.35612256,POINT(-105.02250783 39.630265459),-105.02250783,39.630265459,2.18631839019,35.8990926665,4.72171540082
CFADS2280_20131126_7908.912814,7908.912814,7908.913783,2.3592016439,POINT(-105.02251714 39.630215167),-105.02251714,39.630215167,2.18848384683,41.5542083957,5.68714430032
CFADS2280_20131126_7908.912814,7908.912814,7908.913917,2.3443481145,POINT(-105.02252595 39.630164646),-105.02252595,39.630164646,2.19066432496,47.2286973064,6.5592212598
CFADS2280_20131126_7908.912814,7908.912814,7908.914057,2.3022606259,POINT(-105.02253507 39.630112393),-105.02253507,39.630112393,2.19277232722,53.0978144949,7.20182091552
CFADS2280_20131126_7908.912814,7908.912814,7908.914192,2.234316287,POINT(-105.02254392 39.630061989),-105.02254392,39.630061989,2.19469132878,58.7598538514,7.42617898843
CFADS2280_20131126_7908.970806,7908.970806,7908.970806,2.1463116255,POINT(-105.02342481 39.632669877),-105.02342481,39.632669877,2.11339747668,0.0,0.0
CFADS2280_20131126_7908.970806,7908.970806,7908.970944,2.2332308355,POINT(-105.02344548 39.632692204),-105.02344548,39.632692204,2.1145776527,3.05249867114,0.362188682834
CFADS2280_20131126_7908.970806,7908.970806,7908.971083,2.322011099,POINT(-105.0234779 39.632711221),-105.0234779,39.632711221,2.11615800751,6.54634631248,1.08140802098
CFADS2280_20131126_7908.970806,7908.970806,7908.971222,2.3938505993,POINT(-105.0235148 39.632729125),-105.0235148,39.632729125,2.11814548021,10.2853765262,2.11227779131
CFADS2280_20131126_7908.970806,7908.970806,7908.971362,2.448749915,POINT(-105.0235618 39.632740299),-105.0235618,39.632740299,2.12046073053,14.5024483402,3.496696858
CFADS2280_20131126_7908.970806,7908.970806,7908.971506,2.5109579774,POINT(-105.0236137 39.632749295),-105.0236137,39.632749295,2.12302549893,19.0632867182,5.26599419386
CFADS2280_20131126_7908.970806,7908.970806,7908.971643,2.577361144,POINT(-105.02366957 39.63275372),-105.02366957,39.63275372,2.12587802104,23.8784449509,7.43995687034
CFADS2280_20131126_7908.970806,7908.970806,7908.971787,2.6378174125,POINT(-105.02373075 39.632757187),-105.02373075,39.632757187,2.12903235485,29.137762358,10.1158189805
CFADS2280_20131126_7908.970806,7908.970806,7908.971925,2.6850283197,POINT(-105.02379225 39.632760058),-105.02379225,39.632760058,2.13246076711,34.4200114046,13.0346184083
CFADS2280_20131126_7908.970806,7908.970806,7908.972064,2.7318457115,POINT(-105.0238553 39.632762858),-105.0238553,39.632762858,2.13610878226,39.8344479492,16.260198209
CFADS2280_20131126_7908.970806,7908.970806,7908.972206,2.7903918948,POINT(-105.02391774 39.632764527),-105.02391774,39.632764527,2.13997045871,45.1908312956,19.7441047574
CFADS2280_20131126_7908.970806,7908.970806,7908.972351,2.8513892272,POINT(-105.02398061 39.632765977),-105.02398061,39.632765977,2.14409272444,50.5832728299,23.558159796
CFADS2280_20131126_7908.970806,7908.970806,7908.972494,2.8989221904,POINT(-105.02404174 39.632768487),-105.02404174,39.632768487,2.14848246806,55.8315657078,27.496687246
CFADS2280_20131126_7908.970806,7908.970806,7908.972631,2.9329938447,POINT(-105.02409983 39.632771034),-105.02409983,39.632771034,2.15305685567,60.8198518416,31.3872361136
CFADS2280_20131126_7908.970806,7908.970806,7908.972772,2.9651595195,POINT(-105.02415489 39.632778383),-105.02415489,39.632778383,2.15774369364,65.61066863,35.2554174074
CFADS2280_20131126_7908.970806,7908.970806,7908.972907,2.9894769012,POINT(-105.02420687 39.632785982),-105.02420687,39.632785982,2.16251654063,70.1466380913,39.0064843486
CFADS2280_20131126_7908.970806,7908.970806,7908.973041,3.004209437,POINT(-105.02425011 39.632801456),-105.02425011,39.632801456,2.16729152582,74.2343908068,42.4275978127
CFADS2280_20131126_7908.970806,7908.970806,7908.973178,3.0125628428,POINT(-105.024293 39.632818547),-105.024293,39.632818547,2.17870256021,78.3745214831,45.8798883484
CFADS2280_20131126_7908.970806,7908.970806,7908.973318,3.0238997304,POINT(-105.02432518 39.632845806),-105.02432518,39.632845806,2.19357857976,82.475670592,49.2851591955
CFADS2280_20131126_7908.970806,7908.970806,7908.973456,3.0248607469,POINT(-105.02435434 39.632874715),-105.02435434,39.632874715,2.2081319202,86.550753656,52.613397005
CFADS2280_20131126_7908.970806,7908.970806,7908.973596,2.9911983899,POINT(-105.0243716 39.632911858),-105.0243716,39.632911858,2.2222318327,90.9423191908,55.990364035
CFADS2280_20131126_7908.970806,7908.970806,7908.973737,2.8889704533,POINT(-105.02438639 39.632950981),-105.02438639,39.632950981,2.23518090999,95.4783174124,58.9559522408
CFADS2280_20131126_7908.970806,7908.970806,7908.97387,2.7447091482,POINT(-105.02439188 39.632993247),-105.02439188,39.632993247,2.24570775494,100.206847658,61.3154954215
CFADS2280_20131126_7908.970806,7908.970806,7908.974007,2.5899945808,POINT(-105.02439582 39.633037609),-105.02439582,39.633037609,2.25342030517,105.156759916,62.9815085542
CFADS2280_20131126_7908.970806,7908.970806,7908.97414,2.4659423913,POINT(-105.02439642 39.633083623),-105.02439642,39.633083623,2.25863951165,110.279292074,64.0434242215
CFADS2280_20131126_7908.970806,7908.970806,7908.974276,2.3735378047,POINT(-105.02439609 39.633131839),-105.02439609,39.633131839,2.26220422443,115.646766935,64.6410044148
CFADS2280_20131126_7908.970806,7908.970806,7908.974419,2.3066500505,POINT(-105.02439499 39.633184353),-105.02439499,39.633184353,2.26476776458,121.493380785,64.8858739677
CFADS2280_20131126_7908.970806,7908.970806,7908.974554,2.2743123157,POINT(-105.0243937 39.633234631),-105.0243937,39.633234631,2.26677091359,127.091415277,64.9280909969
